isolate,location,year,treatment,genus,chem,hrs,rep,set,trial,conc,od600,species,tissue
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,ethaboxam,48,3,2,1,0.01,1.0036,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,ethaboxam,48,1,2,1,0.1,1.0055,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,ethaboxam,48,2,2,1,0.1,1.0879,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,ethaboxam,48,3,2,1,0.1,1.0793,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,ethaboxam,48,1,2,1,0.5,1.0375,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,ethaboxam,48,2,2,1,0.5,1.0582,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,ethaboxam,48,3,2,1,0.5,1.0422,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,ethaboxam,48,1,2,1,1,1.1205,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,ethaboxam,48,2,2,1,1,1.055,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,ethaboxam,48,3,2,1,1,1.0406,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,ethaboxam,48,1,2,1,10,0.889,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,ethaboxam,48,2,2,1,10,0.8577,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,ethaboxam,48,3,2,1,10,0.9342,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,ethaboxam,48,1,2,1,100,0.7882,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,ethaboxam,48,2,2,1,100,0.8121,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,ethaboxam,48,3,2,1,100,0.8492,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,gr,0,1,2,1,0,0.2298,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,gr,0,2,2,1,0,0.2328,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,gr,0,3,2,1,0,0.2519,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,gr,5,1,2,1,0,0.2445,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,gr,5,2,2,1,0,0.2594,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,gr,5,3,2,1,0,0.2425,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,gr,16,1,2,1,0,0.4507,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,gr,16,2,2,1,0,0.4406,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,gr,16,3,2,1,0,0.4907,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,gr,20,1,2,1,0,0.6313,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,gr,20,2,2,1,0,0.6184,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,gr,20,3,2,1,0,0.6596,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,gr,24,1,2,1,0,0.7575,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,gr,24,2,2,1,0,0.7397,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,gr,24,3,2,1,0,0.7708,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,gr,42,1,2,1,0,1.0577,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,gr,42,2,2,1,0,1.0831,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,gr,42,3,2,1,0,1.0773,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,gr,45,1,2,1,0,1.0585,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,gr,45,2,2,1,0,1.0857,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,gr,45,3,2,1,0,1.0812,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,mefenoxam,24,1,2,1,0,0.7134,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,mefenoxam,24,2,2,1,0,0.6424,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,mefenoxam,24,3,2,1,0,0.6032,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,mefenoxam,24,1,2,1,0.01,0.3171,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,mefenoxam,24,2,2,1,0.01,0.3764,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,mefenoxam,24,3,2,1,0.01,0.3492,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,mefenoxam,24,1,2,1,0.1,0.2735,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,mefenoxam,24,2,2,1,0.1,0.2488,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,mefenoxam,24,3,2,1,0.1,0.257,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,mefenoxam,24,1,2,1,0.5,0.4541,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,mefenoxam,24,2,2,1,0.5,0.2122,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,mefenoxam,24,3,2,1,0.5,0.291,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,mefenoxam,24,1,2,1,1,0.2598,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,mefenoxam,24,2,2,1,1,0.2492,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,mefenoxam,24,3,2,1,1,0.262,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,mefenoxam,24,1,2,1,10,0.251,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,mefenoxam,24,2,2,1,10,0.2202,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,mefenoxam,24,3,2,1,10,0.2535,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,mefenoxam,24,1,2,1,100,0.2513,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,mefenoxam,24,2,2,1,100,0.2465,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,mefenoxam,24,3,2,1,100,0.2706,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,mefenoxam,48,1,2,1,0,1.0813,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,mefenoxam,48,2,2,1,0,1.0354,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,mefenoxam,48,3,2,1,0,1.019,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,mefenoxam,48,1,2,1,0.01,0.8407,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,mefenoxam,48,2,2,1,0.01,0.9057,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,mefenoxam,48,3,2,1,0.01,0.8656,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,mefenoxam,48,1,2,1,0.1,0.381,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,mefenoxam,48,2,2,1,0.1,0.436,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,mefenoxam,48,3,2,1,0.1,0.414,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,mefenoxam,48,1,2,1,0.5,0.5094,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,mefenoxam,48,2,2,1,0.5,0.2666,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,mefenoxam,48,3,2,1,0.5,0.4113,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,mefenoxam,48,1,2,1,1,0.2433,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,mefenoxam,48,2,2,1,1,0.2364,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,mefenoxam,48,3,2,1,1,0.2908,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,mefenoxam,48,1,2,1,10,0.2706,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,mefenoxam,48,2,2,1,10,0.2231,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,mefenoxam,48,3,2,1,10,0.2588,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,mefenoxam,48,1,2,1,100,0.2649,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,mefenoxam,48,2,2,1,100,0.2551,Pythium rostratifingens,root
VAL1601_113,MI,2016,Cruisermaxx,Pythium ,mefenoxam,48,3,2,1,100,0.2603,Pythium rostratifingens,root
VAL1601_115,MI,2016,NTC,Pythium,ethaboxam,24,1,6,1,0,0.8294,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,ethaboxam,24,2,6,1,0,0.7299,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,ethaboxam,24,3,6,1,0,0.8614,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,ethaboxam,24,1,6,1,0.01,0.6518,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,ethaboxam,24,2,6,1,0.01,0.6609,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,ethaboxam,24,3,6,1,0.01,0.6814,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,ethaboxam,24,1,6,1,0.1,0.4648,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,ethaboxam,24,2,6,1,0.1,0.5284,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,ethaboxam,24,3,6,1,0.1,0.5477,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,ethaboxam,24,1,6,1,0.5,0.3536,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,ethaboxam,24,2,6,1,0.5,0.3367,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,ethaboxam,24,3,6,1,0.5,0.3822,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,ethaboxam,24,1,6,1,1,0.3342,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,ethaboxam,24,2,6,1,1,0.2877,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,ethaboxam,24,3,6,1,1,0.2597,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,ethaboxam,24,1,6,1,10,0.1745,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,ethaboxam,24,2,6,1,10,0.2787,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,ethaboxam,24,3,6,1,10,0.1846,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,ethaboxam,24,1,6,1,100,0.2287,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,ethaboxam,24,2,6,1,100,0.1869,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,ethaboxam,24,3,6,1,100,0.2299,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,ethaboxam,48,1,6,1,0,0.9086,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,ethaboxam,48,2,6,1,0,0.97,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,ethaboxam,48,3,6,1,0,1.0298,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,ethaboxam,48,1,6,1,0.01,0.9133,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,ethaboxam,48,2,6,1,0.01,0.9371,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,ethaboxam,48,3,6,1,0.01,0.8948,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,ethaboxam,48,1,6,1,0.1,0.8613,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,ethaboxam,48,2,6,1,0.1,0.8353,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,ethaboxam,48,3,6,1,0.1,0.8605,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,ethaboxam,48,1,6,1,0.5,0.7543,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,ethaboxam,48,2,6,1,0.5,0.7303,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,ethaboxam,48,3,6,1,0.5,0.8215,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,ethaboxam,48,1,6,1,1,0.6596,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,ethaboxam,48,2,6,1,1,0.6363,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,ethaboxam,48,3,6,1,1,0.5242,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,ethaboxam,48,1,6,1,10,0.1706,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,ethaboxam,48,2,6,1,10,0.2613,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,ethaboxam,48,3,6,1,10,0.1809,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,ethaboxam,48,1,6,1,100,0.206,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,ethaboxam,48,2,6,1,100,0.1763,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,ethaboxam,48,3,6,1,100,0.2223,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,gr,0,1,6,1,0,0.1809,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,gr,0,2,6,1,0,0.1831,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,gr,0,3,6,1,0,0.1639,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,gr,9,1,6,1,0,0.2157,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,gr,9,2,6,1,0,0.2657,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,gr,9,3,6,1,0,0.222,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,gr,21,1,6,1,0,0.7324,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,gr,21,2,6,1,0,0.7273,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,gr,21,3,6,1,0,0.6113,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,gr,24,1,6,1,0,0.926,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,gr,24,2,6,1,0,0.9175,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,gr,24,3,6,1,0,0.8548,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,gr,28,1,6,1,0,1.0052,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,gr,28,2,6,1,0,1.0076,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,gr,28,3,6,1,0,0.9923,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,gr,48,1,6,1,0,0.8628,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,gr,48,2,6,1,0,0.9394,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,gr,48,3,6,1,0,0.9651,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,mefenoxam,24,1,6,1,0,0.9372,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,mefenoxam,24,2,6,1,0,0.9621,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,mefenoxam,24,3,6,1,0,0.9862,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,mefenoxam,24,1,6,1,0.01,0.771,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,mefenoxam,24,2,6,1,0.01,0.7472,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,mefenoxam,24,3,6,1,0.01,0.7474,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,mefenoxam,24,1,6,1,0.1,0.3823,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,mefenoxam,24,2,6,1,0.1,0.317,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,mefenoxam,24,3,6,1,0.1,0.5,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,mefenoxam,24,1,6,1,0.5,0.2846,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,mefenoxam,24,2,6,1,0.5,0.3382,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,mefenoxam,24,3,6,1,0.5,0.2955,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,mefenoxam,24,1,6,1,1,0.2385,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,mefenoxam,24,2,6,1,1,0.1484,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,mefenoxam,24,3,6,1,1,0.2121,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,mefenoxam,24,1,6,1,10,0.2885,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,mefenoxam,24,2,6,1,10,0.2585,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,mefenoxam,24,3,6,1,10,0.2402,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,mefenoxam,24,1,6,1,100,0.2331,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,mefenoxam,24,2,6,1,100,0.2314,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,mefenoxam,24,3,6,1,100,0.2416,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,mefenoxam,48,1,6,1,0,0.8611,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,mefenoxam,48,2,6,1,0,0.9156,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,mefenoxam,48,3,6,1,0,0.9142,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,mefenoxam,48,1,6,1,0.01,0.9408,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,mefenoxam,48,2,6,1,0.01,0.8757,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,mefenoxam,48,3,6,1,0.01,0.9445,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,mefenoxam,48,1,6,1,0.1,0.8473,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,mefenoxam,48,2,6,1,0.1,0.9073,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,mefenoxam,48,3,6,1,0.1,0.981,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,mefenoxam,48,1,6,1,0.5,0.712,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,mefenoxam,48,2,6,1,0.5,0.7474,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,mefenoxam,48,3,6,1,0.5,0.7819,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,mefenoxam,48,1,6,1,1,0.5538,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,mefenoxam,48,2,6,1,1,0.3126,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,mefenoxam,48,3,6,1,1,0.4712,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,mefenoxam,48,1,6,1,10,0.2866,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,mefenoxam,48,2,6,1,10,0.2322,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,mefenoxam,48,3,6,1,10,0.245,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,mefenoxam,48,1,6,1,100,0.2087,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,mefenoxam,48,2,6,1,100,0.2193,Pythium sylvaticum,root
VAL1601_115,MI,2016,NTC,Pythium,mefenoxam,48,3,6,1,100,0.2523,Pythium sylvaticum,root
VAL1601_116,MI,2016,Intego Suite,Pythium ,ethaboxam,24,1,1,1,0,0.8537,Pythium sylvaticum,root
VAL1601_116,MI,2016,Intego Suite,Pythium ,ethaboxam,24,2,1,1,0,0.9077,Pythium sylvaticum,root
VAL1601_116,MI,2016,Intego Suite,Pythium ,ethaboxam,24,3,1,1,0,0.9002,Pythium sylvaticum,root
VAL1601_116,MI,2016,Intego Suite,Pythium ,ethaboxam,24,1,1,1,0.01,0.6502,Pythium sylvaticum,root
VAL1601_116,MI,2016,Intego Suite,Pythium ,ethaboxam,24,2,1,1,0.01,0.8116,Pythium sylvaticum,root
VAL1601_116,MI,2016,Intego Suite,Pythium ,ethaboxam,24,3,1,1,0.01,0.7548,Pythium sylvaticum,root
VAL1601_116,MI,2016,Intego Suite,Pythium ,ethaboxam,24,1,1,1,0.1,0.5669,Pythium sylvaticum,root
VAL1601_116,MI,2016,Intego Suite,Pythium ,ethaboxam,24,2,1,1,0.1,0.5165,Pythium sylvaticum,root
VAL1601_116,MI,2016,Intego Suite,Pythium ,ethaboxam,24,3,1,1,0.1,0.5472,Pythium sylvaticum,root
VAL1601_116,MI,2016,Intego Suite,Pythium ,ethaboxam,24,1,1,1,0.5,0.4363,Pythium sylvaticum,root
VAL1601_116,MI,2016,Intego Suite,Pythium ,ethaboxam,24,2,1,1,0.5,0.3992,Pythium sylvaticum,root
VAL1601_116,MI,2016,Intego Suite,Pythium ,ethaboxam,24,3,1,1,0.5,0.4641,Pythium sylvaticum,root
VAL1601_116,MI,2016,Intego Suite,Pythium ,ethaboxam,24,1,1,1,1,0.3049,Pythium sylvaticum,root
VAL1601_116,MI,2016,Intego Suite,Pythium ,ethaboxam,24,2,1,1,1,0.363,Pythium sylvaticum,root
VAL1601_116,MI,2016,Intego Suite,Pythium ,ethaboxam,24,3,1,1,1,0.4472,Pythium sylvaticum,root
VAL1601_116,MI,2016,Intego Suite,Pythium ,ethaboxam,24,1,1,1,10,0.2867,Pythium sylvaticum,root
VAL1601_116,MI,2016,Intego Suite,Pythium ,ethaboxam,24,2,1,1,10,0.2612,Pythium sylvaticum,root
VAL1601_116,MI,2016,Intego Suite,Pythium ,ethaboxam,24,3,1,1,10,0.2905,Pythium sylvaticum,root
VAL1601_116,MI,2016,Intego Suite,Pythium ,ethaboxam,24,1,1,1,100,0.299,Pythium sylvaticum,root
VAL1601_116,MI,2016,Intego Suite,Pythium ,ethaboxam,24,2,1,1,100,0.2435,Pythium sylvaticum,root
VAL1601_116,MI,2016,Intego Suite,Pythium ,ethaboxam,24,3,1,1,100,0.3712,Pythium sylvaticum,root
VAL1601_116,MI,2016,Intego Suite,Pythium ,ethaboxam,48,1,1,1,0,0.9703,Pythium sylvaticum,root
VAL1601_116,MI,2016,Intego Suite,Pythium ,ethaboxam,48,2,1,1,0,0.9682,Pythium sylvaticum,root
VAL1601_116,MI,2016,Intego Suite,Pythium ,ethaboxam,48,3,1,1,0,0.9362,Pythium sylvaticum,root
VAL1601_116,MI,2016,Intego Suite,Pythium ,ethaboxam,48,1,1,1,0.01,0.9281,Pythium sylvaticum,root
VAL1601_116,MI,2016,Intego Suite,Pythium ,ethaboxam,48,2,1,1,0.01,0.9514,Pythium sylvaticum,root
VAL1601_116,MI,2016,Intego Suite,Pythium ,ethaboxam,48,3,1,1,0.01,0.9319,Pythium sylvaticum,root
VAL1601_116,MI,2016,Intego Suite,Pythium ,ethaboxam,48,1,1,1,0.1,0.884,Pythium sylvaticum,root
VAL1601_116,MI,2016,Intego Suite,Pythium ,ethaboxam,48,2,1,1,0.1,0.8288,Pythium sylvaticum,root
VAL1601_116,MI,2016,Intego Suite,Pythium ,ethaboxam,48,3,1,1,0.1,0.8895,Pythium sylvaticum,root
VAL1601_116,MI,2016,Intego Suite,Pythium ,ethaboxam,48,1,1,1,0.5,0.7786,Pythium sylvaticum,root
VAL1601_116,MI,2016,Intego Suite,Pythium ,ethaboxam,48,2,1,1,0.5,0.7559,Pythium sylvaticum,root
VAL1601_116,MI,2016,Intego Suite,Pythium ,ethaboxam,48,3,1,1,0.5,0.794,Pythium sylvaticum,root
VAL1601_116,MI,2016,Intego Suite,Pythium ,ethaboxam,48,1,1,1,1,0.4084,Pythium sylvaticum,root
VAL1601_116,MI,2016,Intego Suite,Pythium ,ethaboxam,48,2,1,1,1,0.6977,Pythium sylvaticum,root
VAL1601_116,MI,2016,Intego Suite,Pythium ,ethaboxam,48,3,1,1,1,0.7011,Pythium sylvaticum,root
VAL1601_116,MI,2016,Intego Suite,Pythium ,ethaboxam,48,1,1,1,10,0.2674,Pythium sylvaticum,root
VAL1601_116,MI,2016,Intego Suite,Pythium ,ethaboxam,48,2,1,1,10,0.2381,Pythium sylvaticum,root
VAL1601_116,MI,2016,Intego Suite,Pythium ,ethaboxam,48,3,1,1,10,0.2781,Pythium sylvaticum,root
VAL1601_116,MI,2016,Intego Suite,Pythium ,ethaboxam,48,1,1,1,100,0.2773,Pythium sylvaticum,root
VAL1601_116,MI,2016,Intego Suite,Pythium ,ethaboxam,48,2,1,1,100,0.2321,Pythium sylvaticum,root
VAL1601_116,MI,2016,Intego Suite,Pythium ,ethaboxam,48,3,1,1,100,0.3521,Pythium sylvaticum,root
VAL1601_116,MI,2016,Intego Suite,Pythium ,gr,0,1,1,1,0,0.1816,Pythium sylvaticum,root
VAL1601_116,MI,2016,Intego Suite,Pythium ,gr,0,2,1,1,0,0.1938,Pythium sylvaticum,root
VAL1601_116,MI,2016,Intego Suite,Pythium ,gr,0,3,1,1,0,0.2071,Pythium sylvaticum,root
VAL1601_116,MI,2016,Intego Suite,Pythium ,gr,15,1,1,1,0,0.3134,Pythium sylvaticum,root
VAL1601_116,MI,2016,Intego Suite,Pythium ,gr,15,2,1,1,0,0.3615,Pythium sylvaticum,root
VAL1601_116,MI,2016,Intego Suite,Pythium ,gr,15,3,1,1,0,0.3612,Pythium sylvaticum,root
